"","Year","State","Classified.Days","count"
"543",1981,"Rhode Island","Moderate.Days",2
"544",1981,"Rhode Island","Unhealthy.Days",2
"545",1981,"Rhode Island","Unhealthy.for.Sensitive.Groups.Days",2
"546",1981,"Rhode Island","Very.Unhealthy.Days",2
"547",1981,"South Carolina","Good.Days",9
"548",1981,"South Carolina","Hazardous.Days",9
"549",1981,"South Carolina","Moderate.Days",9
"550",1981,"South Carolina","Unhealthy.Days",9
"551",1981,"South Carolina","Unhealthy.for.Sensitive.Groups.Days",9
"552",1981,"South Carolina","Very.Unhealthy.Days",9
"553",1981,"Tennessee","Good.Days",12
"554",1981,"Tennessee","Hazardous.Days",12
"555",1981,"Tennessee","Moderate.Days",12
"556",1981,"Tennessee","Unhealthy.Days",12
"557",1981,"Tennessee","Unhealthy.for.Sensitive.Groups.Days",12
"558",1981,"Tennessee","Very.Unhealthy.Days",12
"559",1981,"Texas","Good.Days",15
"560",1981,"Texas","Hazardous.Days",15
"561",1981,"Texas","Moderate.Days",15
"562",1981,"Texas","Unhealthy.Days",15
"563",1981,"Texas","Unhealthy.for.Sensitive.Groups.Days",15
"564",1981,"Texas","Very.Unhealthy.Days",15
"565",1981,"Utah","Good.Days",5
"566",1981,"Utah","Hazardous.Days",5
"567",1981,"Utah","Moderate.Days",5
"568",1981,"Utah","Unhealthy.Days",5
"569",1981,"Utah","Unhealthy.for.Sensitive.Groups.Days",5
"570",1981,"Utah","Very.Unhealthy.Days",5
"571",1981,"Vermont","Good.Days",3
"572",1981,"Vermont","Hazardous.Days",3
"573",1981,"Vermont","Moderate.Days",3
"574",1981,"Vermont","Unhealthy.Days",3
"575",1981,"Vermont","Unhealthy.for.Sensitive.Groups.Days",3
"576",1981,"Vermont","Very.Unhealthy.Days",3
"577",1981,"Virginia","Good.Days",14
"578",1981,"Virginia","Hazardous.Days",14
"579",1981,"Virginia","Moderate.Days",14
"580",1981,"Virginia","Unhealthy.Days",14
"581",1981,"Virginia","Unhealthy.for.Sensitive.Groups.Days",14
"582",1981,"Virginia","Very.Unhealthy.Days",14
"583",1981,"Washington","Good.Days",8
"584",1981,"Washington","Hazardous.Days",8
"585",1981,"Washington","Moderate.Days",8
"586",1981,"Washington","Unhealthy.Days",8
"587",1981,"Washington","Unhealthy.for.Sensitive.Groups.Days",8
"588",1981,"Washington","Very.Unhealthy.Days",8
"589",1981,"West Virginia","Good.Days",2
"590",1981,"West Virginia","Hazardous.Days",2
"591",1981,"West Virginia","Moderate.Days",2
"592",1981,"West Virginia","Unhealthy.Days",2
"593",1981,"West Virginia","Unhealthy.for.Sensitive.Groups.Days",2
"594",1981,"West Virginia","Very.Unhealthy.Days",2
"595",1981,"Wisconsin","Good.Days",18
"596",1981,"Wisconsin","Hazardous.Days",18
"597",1981,"Wisconsin","Moderate.Days",18
"598",1981,"Wisconsin","Unhealthy.Days",18
"599",1981,"Wisconsin","Unhealthy.for.Sensitive.Groups.Days",18
"600",1981,"Wisconsin","Very.Unhealthy.Days",18
"601",1982,"Alabama","Good.Days",6
"602",1982,"Alabama","Hazardous.Days",6
"603",1982,"Alabama","Moderate.Days",6
"604",1982,"Alabama","Unhealthy.Days",6
"605",1982,"Alabama","Unhealthy.for.Sensitive.Groups.Days",6
"606",1982,"Alabama","Very.Unhealthy.Days",6
"607",1982,"Alaska","Good.Days",3
"608",1982,"Alaska","Hazardous.Days",3
"609",1982,"Alaska","Moderate.Days",3
"610",1982,"Alaska","Unhealthy.Days",3
"611",1982,"Alaska","Unhealthy.for.Sensitive.Groups.Days",3
"612",1982,"Alaska","Very.Unhealthy.Days",3
"613",1982,"Arizona","Good.Days",9
"614",1982,"Arizona","Hazardous.Days",9
"615",1982,"Arizona","Moderate.Days",9
"616",1982,"Arizona","Unhealthy.Days",9
"617",1982,"Arizona","Unhealthy.for.Sensitive.Groups.Days",9
"618",1982,"Arizona","Very.Unhealthy.Days",9
"619",1982,"Arkansas","Good.Days",3
"620",1982,"Arkansas","Hazardous.Days",3
"621",1982,"Arkansas","Moderate.Days",3
"622",1982,"Arkansas","Unhealthy.Days",3
"623",1982,"Arkansas","Unhealthy.for.Sensitive.Groups.Days",3
"624",1982,"Arkansas","Very.Unhealthy.Days",3
"625",1982,"California","Good.Days",41
"626",1982,"California","Hazardous.Days",41
"627",1982,"California","Moderate.Days",41
"628",1982,"California","Unhealthy.Days",41
"629",1982,"California","Unhealthy.for.Sensitive.Groups.Days",41
"630",1982,"California","Very.Unhealthy.Days",41
"631",1982,"Colorado","Good.Days",10
"632",1982,"Colorado","Hazardous.Days",10
"633",1982,"Colorado","Moderate.Days",10
"634",1982,"Colorado","Unhealthy.Days",10
"635",1982,"Colorado","Unhealthy.for.Sensitive.Groups.Days",10
"636",1982,"Colorado","Very.Unhealthy.Days",10
"637",1982,"Connecticut","Good.Days",6
"638",1982,"Connecticut","Hazardous.Days",6
"639",1982,"Connecticut","Moderate.Days",6
"640",1982,"Connecticut","Unhealthy.Days",6
"641",1982,"Connecticut","Unhealthy.for.Sensitive.Groups.Days",6
"642",1982,"Connecticut","Very.Unhealthy.Days",6
"643",1982,"Delaware","Good.Days",3
"644",1982,"Delaware","Hazardous.Days",3
"645",1982,"Delaware","Moderate.Days",3
"646",1982,"Delaware","Unhealthy.Days",3
"647",1982,"Delaware","Unhealthy.for.Sensitive.Groups.Days",3
"648",1982,"Delaware","Very.Unhealthy.Days",3
"649",1982,"District Of Columbia","Good.Days",1
"650",1982,"District Of Columbia","Hazardous.Days",1
"651",1982,"District Of Columbia","Moderate.Days",1
"652",1982,"District Of Columbia","Unhealthy.Days",1
"653",1982,"District Of Columbia","Unhealthy.for.Sensitive.Groups.Days",1
"654",1982,"District Of Columbia","Very.Unhealthy.Days",1
"655",1982,"Florida","Good.Days",18
"656",1982,"Florida","Hazardous.Days",18
"657",1982,"Florida","Moderate.Days",18
"658",1982,"Florida","Unhealthy.Days",18
"659",1982,"Florida","Unhealthy.for.Sensitive.Groups.Days",18
"660",1982,"Florida","Very.Unhealthy.Days",18
"661",1982,"Georgia","Good.Days",4
"662",1982,"Georgia","Hazardous.Days",4
"663",1982,"Georgia","Moderate.Days",4
"664",1982,"Georgia","Unhealthy.Days",4
"665",1982,"Georgia","Unhealthy.for.Sensitive.Groups.Days",4
"666",1982,"Georgia","Very.Unhealthy.Days",4
"667",1982,"Hawaii","Good.Days",1
"668",1982,"Hawaii","Hazardous.Days",1
"669",1982,"Hawaii","Moderate.Days",1
"670",1982,"Hawaii","Unhealthy.Days",1
"671",1982,"Hawaii","Unhealthy.for.Sensitive.Groups.Days",1
"672",1982,"Hawaii","Very.Unhealthy.Days",1
"673",1982,"Idaho","Good.Days",4
"674",1982,"Idaho","Hazardous.Days",4
"675",1982,"Idaho","Moderate.Days",4
"676",1982,"Idaho","Unhealthy.Days",4
"677",1982,"Idaho","Unhealthy.for.Sensitive.Groups.Days",4
"678",1982,"Idaho","Very.Unhealthy.Days",4
"679",1982,"Illinois","Good.Days",21
"680",1982,"Illinois","Hazardous.Days",21
"681",1982,"Illinois","Moderate.Days",21
"682",1982,"Illinois","Unhealthy.Days",21
"683",1982,"Illinois","Unhealthy.for.Sensitive.Groups.Days",21
"684",1982,"Illinois","Very.Unhealthy.Days",21
"685",1982,"Indiana","Good.Days",20
"686",1982,"Indiana","Hazardous.Days",20
"687",1982,"Indiana","Moderate.Days",20
"688",1982,"Indiana","Unhealthy.Days",20
"689",1982,"Indiana","Unhealthy.for.Sensitive.Groups.Days",20
"690",1982,"Indiana","Very.Unhealthy.Days",20
"691",1982,"Iowa","Good.Days",5
"692",1982,"Iowa","Hazardous.Days",5
"693",1982,"Iowa","Moderate.Days",5
"694",1982,"Iowa","Unhealthy.Days",5
"695",1982,"Iowa","Unhealthy.for.Sensitive.Groups.Days",5
"696",1982,"Iowa","Very.Unhealthy.Days",5
"697",1982,"Kansas","Good.Days",2
"698",1982,"Kansas","Hazardous.Days",2
"699",1982,"Kansas","Moderate.Days",2
"700",1982,"Kansas","Unhealthy.Days",2
"701",1982,"Kansas","Unhealthy.for.Sensitive.Groups.Days",2
"702",1982,"Kansas","Very.Unhealthy.Days",2
"703",1982,"Kentucky","Good.Days",16
"704",1982,"Kentucky","Hazardous.Days",16
"705",1982,"Kentucky","Moderate.Days",16
"706",1982,"Kentucky","Unhealthy.Days",16
"707",1982,"Kentucky","Unhealthy.for.Sensitive.Groups.Days",16
"708",1982,"Kentucky","Very.Unhealthy.Days",16
"709",1982,"Louisiana","Good.Days",10
"710",1982,"Louisiana","Hazardous.Days",10
"711",1982,"Louisiana","Moderate.Days",10
"712",1982,"Louisiana","Unhealthy.Days",10
"713",1982,"Louisiana","Unhealthy.for.Sensitive.Groups.Days",10
"714",1982,"Louisiana","Very.Unhealthy.Days",10
"715",1982,"Maine","Good.Days",10
"716",1982,"Maine","Hazardous.Days",10
"717",1982,"Maine","Moderate.Days",10
"718",1982,"Maine","Unhealthy.Days",10
"719",1982,"Maine","Unhealthy.for.Sensitive.Groups.Days",10
"720",1982,"Maine","Very.Unhealthy.Days",10
"721",1982,"Maryland","Good.Days",10
"722",1982,"Maryland","Hazardous.Days",10
"723",1982,"Maryland","Moderate.Days",10
"724",1982,"Maryland","Unhealthy.Days",10
"725",1982,"Maryland","Unhealthy.for.Sensitive.Groups.Days",10
"726",1982,"Maryland","Very.Unhealthy.Days",10
"727",1982,"Massachusetts","Good.Days",10
"728",1982,"Massachusetts","Hazardous.Days",10
"729",1982,"Massachusetts","Moderate.Days",10
"730",1982,"Massachusetts","Unhealthy.Days",10
"731",1982,"Massachusetts","Unhealthy.for.Sensitive.Groups.Days",10
"732",1982,"Massachusetts","Very.Unhealthy.Days",10
"733",1982,"Michigan","Good.Days",14
"734",1982,"Michigan","Hazardous.Days",14
"735",1982,"Michigan","Moderate.Days",14
"736",1982,"Michigan","Unhealthy.Days",14
"737",1982,"Michigan","Unhealthy.for.Sensitive.Groups.Days",14
"738",1982,"Michigan","Very.Unhealthy.Days",14
"739",1982,"Minnesota","Good.Days",9
"740",1982,"Minnesota","Hazardous.Days",9
"741",1982,"Minnesota","Moderate.Days",9
"742",1982,"Minnesota","Unhealthy.Days",9
"743",1982,"Minnesota","Unhealthy.for.Sensitive.Groups.Days",9
"744",1982,"Minnesota","Very.Unhealthy.Days",9
"745",1982,"Mississippi","Good.Days",5
"746",1982,"Mississippi","Hazardous.Days",5
"747",1982,"Mississippi","Moderate.Days",5
"748",1982,"Mississippi","Unhealthy.Days",5
"749",1982,"Mississippi","Unhealthy.for.Sensitive.Groups.Days",5
"750",1982,"Mississippi","Very.Unhealthy.Days",5
"751",1982,"Missouri","Good.Days",9
"752",1982,"Missouri","Hazardous.Days",9
"753",1982,"Missouri","Moderate.Days",9
"754",1982,"Missouri","Unhealthy.Days",9
"755",1982,"Missouri","Unhealthy.for.Sensitive.Groups.Days",9
"756",1982,"Missouri","Very.Unhealthy.Days",9
"757",1982,"Montana","Good.Days",4
"758",1982,"Montana","Hazardous.Days",4
"759",1982,"Montana","Moderate.Days",4
"760",1982,"Montana","Unhealthy.Days",4
"761",1982,"Montana","Unhealthy.for.Sensitive.Groups.Days",4
"762",1982,"Montana","Very.Unhealthy.Days",4
"763",1982,"Nebraska","Good.Days",2
"764",1982,"Nebraska","Hazardous.Days",2
"765",1982,"Nebraska","Moderate.Days",2
"766",1982,"Nebraska","Unhealthy.Days",2
"767",1982,"Nebraska","Unhealthy.for.Sensitive.Groups.Days",2
"768",1982,"Nebraska","Very.Unhealthy.Days",2
"769",1982,"Nevada","Good.Days",4
"770",1982,"Nevada","Hazardous.Days",4
"771",1982,"Nevada","Moderate.Days",4
"772",1982,"Nevada","Unhealthy.Days",4
"773",1982,"Nevada","Unhealthy.for.Sensitive.Groups.Days",4
"774",1982,"Nevada","Very.Unhealthy.Days",4
"775",1982,"New Hampshire","Good.Days",5
"776",1982,"New Hampshire","Hazardous.Days",5
"777",1982,"New Hampshire","Moderate.Days",5
"778",1982,"New Hampshire","Unhealthy.Days",5
"779",1982,"New Hampshire","Unhealthy.for.Sensitive.Groups.Days",5
"780",1982,"New Hampshire","Very.Unhealthy.Days",5
"781",1982,"New Jersey","Good.Days",15
"782",1982,"New Jersey","Hazardous.Days",15
"783",1982,"New Jersey","Moderate.Days",15
"784",1982,"New Jersey","Unhealthy.Days",15
"785",1982,"New Jersey","Unhealthy.for.Sensitive.Groups.Days",15
"786",1982,"New Jersey","Very.Unhealthy.Days",15
"787",1982,"New Mexico","Good.Days",5
"788",1982,"New Mexico","Hazardous.Days",5
"789",1982,"New Mexico","Moderate.Days",5
"790",1982,"New Mexico","Unhealthy.Days",5
"791",1982,"New Mexico","Unhealthy.for.Sensitive.Groups.Days",5
"792",1982,"New Mexico","Very.Unhealthy.Days",5
"793",1982,"New York","Good.Days",18
"794",1982,"New York","Hazardous.Days",18
"795",1982,"New York","Moderate.Days",18
"796",1982,"New York","Unhealthy.Days",18
"797",1982,"New York","Unhealthy.for.Sensitive.Groups.Days",18
"798",1982,"New York","Very.Unhealthy.Days",18
"799",1982,"North Carolina","Good.Days",18
"800",1982,"North Carolina","Hazardous.Days",18
"801",1982,"North Carolina","Moderate.Days",18
"802",1982,"North Carolina","Unhealthy.Days",18
"803",1982,"North Carolina","Unhealthy.for.Sensitive.Groups.Days",18
"804",1982,"North Carolina","Very.Unhealthy.Days",18
"805",1982,"North Dakota","Good.Days",6
"806",1982,"North Dakota","Hazardous.Days",6
"807",1982,"North Dakota","Moderate.Days",6
"808",1982,"North Dakota","Unhealthy.Days",6
"809",1982,"North Dakota","Unhealthy.for.Sensitive.Groups.Days",6
"810",1982,"North Dakota","Very.Unhealthy.Days",6
"811",1982,"Ohio","Good.Days",27
"812",1982,"Ohio","Hazardous.Days",27
"813",1982,"Ohio","Moderate.Days",27
"814",1982,"Ohio","Unhealthy.Days",27
"815",1982,"Ohio","Unhealthy.for.Sensitive.Groups.Days",27
"816",1982,"Ohio","Very.Unhealthy.Days",27
"817",1982,"Oklahoma","Good.Days",3
"818",1982,"Oklahoma","Hazardous.Days",3
"819",1982,"Oklahoma","Moderate.Days",3
"820",1982,"Oklahoma","Unhealthy.Days",3
"821",1982,"Oklahoma","Unhealthy.for.Sensitive.Groups.Days",3
"822",1982,"Oklahoma","Very.Unhealthy.Days",3
"823",1982,"Oregon","Good.Days",8
"824",1982,"Oregon","Hazardous.Days",8
"825",1982,"Oregon","Moderate.Days",8
"826",1982,"Oregon","Unhealthy.Days",8
"827",1982,"Oregon","Unhealthy.for.Sensitive.Groups.Days",8
"828",1982,"Oregon","Very.Unhealthy.Days",8
"829",1982,"Pennsylvania","Good.Days",22
"830",1982,"Pennsylvania","Hazardous.Days",22
"831",1982,"Pennsylvania","Moderate.Days",22
"832",1982,"Pennsylvania","Unhealthy.Days",22
"833",1982,"Pennsylvania","Unhealthy.for.Sensitive.Groups.Days",22
"834",1982,"Pennsylvania","Very.Unhealthy.Days",22
"835",1982,"Puerto Rico","Good.Days",4
"836",1982,"Puerto Rico","Hazardous.Days",4
"837",1982,"Puerto Rico","Moderate.Days",4
"838",1982,"Puerto Rico","Unhealthy.Days",4
"839",1982,"Puerto Rico","Unhealthy.for.Sensitive.Groups.Days",4
"840",1982,"Puerto Rico","Very.Unhealthy.Days",4
"841",1982,"Rhode Island","Good.Days",2
"842",1982,"Rhode Island","Hazardous.Days",2
"843",1982,"Rhode Island","Moderate.Days",2
"844",1982,"Rhode Island","Unhealthy.Days",2
"845",1982,"Rhode Island","Unhealthy.for.Sensitive.Groups.Days",2
"846",1982,"Rhode Island","Very.Unhealthy.Days",2
"847",1982,"South Carolina","Good.Days",9
"848",1982,"South Carolina","Hazardous.Days",9
"849",1982,"South Carolina","Moderate.Days",9
"850",1982,"South Carolina","Unhealthy.Days",9
"851",1982,"South Carolina","Unhealthy.for.Sensitive.Groups.Days",9
"852",1982,"South Carolina","Very.Unhealthy.Days",9
"853",1982,"Tennessee","Good.Days",13
"854",1982,"Tennessee","Hazardous.Days",13
"855",1982,"Tennessee","Moderate.Days",13
"856",1982,"Tennessee","Unhealthy.Days",13
"857",1982,"Tennessee","Unhealthy.for.Sensitive.Groups.Days",13
"858",1982,"Tennessee","Very.Unhealthy.Days",13
"859",1982,"Texas","Good.Days",15
"860",1982,"Texas","Hazardous.Days",15
"861",1982,"Texas","Moderate.Days",15
"862",1982,"Texas","Unhealthy.Days",15
"863",1982,"Texas","Unhealthy.for.Sensitive.Groups.Days",15
"864",1982,"Texas","Very.Unhealthy.Days",15
"865",1982,"Utah","Good.Days",5
"866",1982,"Utah","Hazardous.Days",5
"867",1982,"Utah","Moderate.Days",5
"868",1982,"Utah","Unhealthy.Days",5
"869",1982,"Utah","Unhealthy.for.Sensitive.Groups.Days",5
"870",1982,"Utah","Very.Unhealthy.Days",5
"871",1982,"Vermont","Good.Days",4
"872",1982,"Vermont","Hazardous.Days",4
"873",1982,"Vermont","Moderate.Days",4
"874",1982,"Vermont","Unhealthy.Days",4
"875",1982,"Vermont","Unhealthy.for.Sensitive.Groups.Days",4
"876",1982,"Vermont","Very.Unhealthy.Days",4
"877",1982,"Virginia","Good.Days",14
"878",1982,"Virginia","Hazardous.Days",14
"879",1982,"Virginia","Moderate.Days",14
"880",1982,"Virginia","Unhealthy.Days",14
"881",1982,"Virginia","Unhealthy.for.Sensitive.Groups.Days",14
"882",1982,"Virginia","Very.Unhealthy.Days",14
"883",1982,"Washington","Good.Days",8
"884",1982,"Washington","Hazardous.Days",8
"885",1982,"Washington","Moderate.Days",8
"886",1982,"Washington","Unhealthy.Days",8
"887",1982,"Washington","Unhealthy.for.Sensitive.Groups.Days",8
"888",1982,"Washington","Very.Unhealthy.Days",8
"889",1982,"West Virginia","Good.Days",4
"890",1982,"West Virginia","Hazardous.Days",4
"891",1982,"West Virginia","Moderate.Days",4
"892",1982,"West Virginia","Unhealthy.Days",4
"893",1982,"West Virginia","Unhealthy.for.Sensitive.Groups.Days",4
"894",1982,"West Virginia","Very.Unhealthy.Days",4
"895",1982,"Wisconsin","Good.Days",18
"896",1982,"Wisconsin","Hazardous.Days",18
"897",1982,"Wisconsin","Moderate.Days",18
"898",1982,"Wisconsin","Unhealthy.Days",18
"899",1982,"Wisconsin","Unhealthy.for.Sensitive.Groups.Days",18
"900",1982,"Wisconsin","Very.Unhealthy.Days",18
"901",1983,"Alabama","Good.Days",5
"902",1983,"Alabama","Hazardous.Days",5
"903",1983,"Alabama","Moderate.Days",5
"904",1983,"Alabama","Unhealthy.Days",5
"905",1983,"Alabama","Unhealthy.for.Sensitive.Groups.Days",5
"906",1983,"Alabama","Very.Unhealthy.Days",5
"907",1983,"Alaska","Good.Days",3
"908",1983,"Alaska","Hazardous.Days",3
"909",1983,"Alaska","Moderate.Days",3
"910",1983,"Alaska","Unhealthy.Days",3
"911",1983,"Alaska","Unhealthy.for.Sensitive.Groups.Days",3
"912",1983,"Alaska","Very.Unhealthy.Days",3
"913",1983,"Arizona","Good.Days",9
"914",1983,"Arizona","Hazardous.Days",9
"915",1983,"Arizona","Moderate.Days",9
"916",1983,"Arizona","Unhealthy.Days",9
"917",1983,"Arizona","Unhealthy.for.Sensitive.Groups.Days",9
"918",1983,"Arizona","Very.Unhealthy.Days",9
"919",1983,"Arkansas","Good.Days",3
"920",1983,"Arkansas","Hazardous.Days",3
"921",1983,"Arkansas","Moderate.Days",3
"922",1983,"Arkansas","Unhealthy.Days",3
"923",1983,"Arkansas","Unhealthy.for.Sensitive.Groups.Days",3
"924",1983,"Arkansas","Very.Unhealthy.Days",3
"925",1983,"California","Good.Days",40
"926",1983,"California","Hazardous.Days",40
"927",1983,"California","Moderate.Days",40
"928",1983,"California","Unhealthy.Days",40
"929",1983,"California","Unhealthy.for.Sensitive.Groups.Days",40
"930",1983,"California","Very.Unhealthy.Days",40
"931",1983,"Colorado","Good.Days",10
"932",1983,"Colorado","Hazardous.Days",10
"933",1983,"Colorado","Moderate.Days",10
"934",1983,"Colorado","Unhealthy.Days",10
"935",1983,"Colorado","Unhealthy.for.Sensitive.Groups.Days",10
"936",1983,"Colorado","Very.Unhealthy.Days",10
"937",1983,"Connecticut","Good.Days",6
"938",1983,"Connecticut","Hazardous.Days",6
"939",1983,"Connecticut","Moderate.Days",6
"940",1983,"Connecticut","Unhealthy.Days",6
"941",1983,"Connecticut","Unhealthy.for.Sensitive.Groups.Days",6
"942",1983,"Connecticut","Very.Unhealthy.Days",6
"943",1983,"Delaware","Good.Days",3
"944",1983,"Delaware","Hazardous.Days",3
"945",1983,"Delaware","Moderate.Days",3
"946",1983,"Delaware","Unhealthy.Days",3
"947",1983,"Delaware","Unhealthy.for.Sensitive.Groups.Days",3
"948",1983,"Delaware","Very.Unhealthy.Days",3
"949",1983,"District Of Columbia","Good.Days",1
"950",1983,"District Of Columbia","Hazardous.Days",1
"951",1983,"District Of Columbia","Moderate.Days",1
"952",1983,"District Of Columbia","Unhealthy.Days",1
"953",1983,"District Of Columbia","Unhealthy.for.Sensitive.Groups.Days",1
"954",1983,"District Of Columbia","Very.Unhealthy.Days",1
"955",1983,"Florida","Good.Days",19
"956",1983,"Florida","Hazardous.Days",19
"957",1983,"Florida","Moderate.Days",19
"958",1983,"Florida","Unhealthy.Days",19
"959",1983,"Florida","Unhealthy.for.Sensitive.Groups.Days",19
"960",1983,"Florida","Very.Unhealthy.Days",19
"961",1983,"Georgia","Good.Days",8
"962",1983,"Georgia","Hazardous.Days",8
"963",1983,"Georgia","Moderate.Days",8
"964",1983,"Georgia","Unhealthy.Days",8
"965",1983,"Georgia","Unhealthy.for.Sensitive.Groups.Days",8
"966",1983,"Georgia","Very.Unhealthy.Days",8
"967",1983,"Hawaii","Good.Days",1
"968",1983,"Hawaii","Hazardous.Days",1
"969",1983,"Hawaii","Moderate.Days",1
"970",1983,"Hawaii","Unhealthy.Days",1
"971",1983,"Hawaii","Unhealthy.for.Sensitive.Groups.Days",1
"972",1983,"Hawaii","Very.Unhealthy.Days",1
