"","State","County","Median.AQI"
"16559","Colorado","Jefferson",44
"16560","Colorado","La Plata",39
"16561","Colorado","Larimer",50
"16562","Colorado","Mesa",25
"16563","Colorado","Montezuma",46
"16564","Colorado","Pitkin",17
"16565","Colorado","Prowers",24
"16566","Colorado","Pueblo",30
"16567","Colorado","Routt",19
"16568","Colorado","San Juan",9
"16569","Colorado","San Miguel",20
"16570","Colorado","Weld",45
"16571","Connecticut","Fairfield",44
"16572","Connecticut","Hartford",46
"16573","Connecticut","Litchfield",44
"16574","Connecticut","Middlesex",43
"16575","Connecticut","New Haven",59
"16576","Connecticut","New London",43
"16577","Connecticut","Tolland",43
"16578","Connecticut","Windham",35
"16579","Country Of Mexico","BAJA CALIFORNIA NORTE",90
"16580","Country Of Mexico","SONORA",52
"16581","Delaware","Kent",44
"16582","Delaware","New Castle",67
"16583","Delaware","Sussex",45
"16584","District Of Columbia","District of Columbia",58
"16585","Florida","Alachua",37
"16586","Florida","Baker",33
"16587","Florida","Bay",38
"16588","Florida","Brevard",36
"16589","Florida","Broward",39
"16590","Florida","Citrus",33
"16591","Florida","Collier",32
"16592","Florida","Columbia",34
"16593","Florida","Duval",46
"16594","Florida","Escambia",50
"16595","Florida","Hamilton",15
"16596","Florida","Highlands",36
"16597","Florida","Hillsborough",58
"16598","Florida","Holmes",34
"16599","Florida","Indian River",38
"16600","Florida","Lake",39
"16601","Florida","Lee",37
"16602","Florida","Leon",43
"16603","Florida","Liberty",32
"16604","Florida","Manatee",38
"16605","Florida","Marion",36
"16606","Florida","Miami-Dade",48
"16607","Florida","Nassau",27
"16608","Florida","Orange",45
"16609","Florida","Osceola",32
"16610","Florida","Palm Beach",38
"16611","Florida","Pasco",39
"16612","Florida","Pinellas",52
"16613","Florida","Polk",39
"16614","Florida","Putnam",20
"16615","Florida","Santa Rosa",38
"16616","Florida","Sarasota",39
"16617","Florida","Seminole",37
"16618","Florida","St. Lucie",35
"16619","Florida","Volusia",34
"16620","Florida","Wakulla",36
"16621","Georgia","Bibb",49
"16622","Georgia","Charlton",32
"16623","Georgia","Chatham",43
"16624","Georgia","Chattooga",19
"16625","Georgia","Clarke",47
"16626","Georgia","Clayton",55
"16627","Georgia","Cobb",49
"16628","Georgia","Coffee",40
"16629","Georgia","Dawson",44
"16630","Georgia","DeKalb",58
"16631","Georgia","Dougherty",52
"16632","Georgia","Douglas",41
"16633","Georgia","Floyd",23
"16634","Georgia","Fulton",60
"16635","Georgia","Glynn",38
"16636","Georgia","Gwinnett",46
"16637","Georgia","Hall",55
"16638","Georgia","Henry",44
"16639","Georgia","Houston",49
"16640","Georgia","Lowndes",46
"16641","Georgia","Murray",46
"16642","Georgia","Muscogee",47
"16643","Georgia","Pike",36
"16644","Georgia","Richmond",46
"16645","Georgia","Rockdale",33
"16646","Georgia","Sumter",39
"16647","Georgia","Walker",56
"16648","Georgia","Washington",52
"16649","Hawaii","Hawaii",31
"16650","Hawaii","Honolulu",24
"16651","Hawaii","Kauai",14
"16652","Hawaii","Maui",20
"16653","Idaho","Ada",39
"16654","Idaho","Bannock",30
"16655","Idaho","Benewah",32
"16656","Idaho","Boise",25
"16657","Idaho","Bonner",14
"16658","Idaho","Bonneville",22
"16659","Idaho","Butte",43
"16660","Idaho","Canyon",42
"16661","Idaho","Caribou",20
"16662","Idaho","Custer",8
"16663","Idaho","Idaho",29
"16664","Idaho","Kootenai",28
"16665","Idaho","Latah",17
"16666","Idaho","Lemhi",23
"16667","Idaho","Nez Perce",24
"16668","Idaho","Shoshone",19
"16669","Idaho","Twin Falls",23
"16670","Idaho","Valley",26
"16671","Illinois","Adams",35
"16672","Illinois","Champaign",42
"16673","Illinois","Clark",40
"16674","Illinois","Cook",64
"16675","Illinois","DuPage",30
"16676","Illinois","Effingham",42
"16677","Illinois","Hamilton",48
"16678","Illinois","Jersey",47
"16679","Illinois","Jo Daviess",36
"16680","Illinois","Kane",31
"16681","Illinois","La Salle",24
"16682","Illinois","Lake",33
"16683","Illinois","Macon",41
"16684","Illinois","Macoupin",37
"16685","Illinois","Madison",64
"16686","Illinois","McHenry",33
"16687","Illinois","McLean",36
"16688","Illinois","Peoria",44
"16689","Illinois","Randolph",39
"16690","Illinois","Rock Island",33
"16691","Illinois","Saint Clair",46
"16692","Illinois","Sangamon",39
"16693","Illinois","Tazewell",11
"16694","Illinois","Wabash",10
"16695","Illinois","Will",39
"16696","Illinois","Winnebago",34
"16697","Indiana","Allen",48
"16698","Indiana","Boone",50
"16699","Indiana","Carroll",46
"16700","Indiana","Clark",46
"16701","Indiana","Daviess",19
"16702","Indiana","Delaware",48
"16703","Indiana","Dubois",55
"16704","Indiana","Elkhart",49
"16705","Indiana","Floyd",48
"16706","Indiana","Gibson",41
"16707","Indiana","Greene",49
"16708","Indiana","Hamilton",50
"16709","Indiana","Hendricks",41
"16710","Indiana","Henry",48
"16711","Indiana","Howard",50
"16712","Indiana","Knox",41
"16713","Indiana","LaPorte",37
"16714","Indiana","Lake",61
"16715","Indiana","Madison",51
"16716","Indiana","Marion",63
"16717","Indiana","Perry",30
"16718","Indiana","Porter",44
"16719","Indiana","Posey",47
"16720","Indiana","Shelby",49
"16721","Indiana","Spencer",17
"16722","Indiana","St. Joseph",50
"16723","Indiana","Sullivan",19
"16724","Indiana","Tippecanoe",49
"16725","Indiana","Vanderburgh",52
"16726","Indiana","Vigo",49
"16727","Indiana","Wabash",37
"16728","Indiana","Warrick",61
"16729","Indiana","Whitley",30
"16730","Iowa","Black Hawk",40
"16731","Iowa","Bremer",44
"16732","Iowa","Cerro Gordo",37
"16733","Iowa","Clinton",37
"16734","Iowa","Harrison",45
"16735","Iowa","Johnson",39
"16736","Iowa","Lee",21
"16737","Iowa","Linn",55
"16738","Iowa","Montgomery",40
"16739","Iowa","Muscatine",33
"16740","Iowa","Palo Alto",28
"16741","Iowa","Polk",41
"16742","Iowa","Pottawattamie",40
"16743","Iowa","Scott",52
"16744","Iowa","Van Buren",38
"16745","Iowa","Woodbury",39
"16746","Kansas","Chase",32
"16747","Kansas","Ford",24
"16748","Kansas","Johnson",46
"16749","Kansas","Leavenworth",44
"16750","Kansas","Neosho",21
"16751","Kansas","Sedgwick",43
"16752","Kansas","Shawnee",43
"16753","Kansas","Sherman",19
"16754","Kansas","Sumner",43
"16755","Kansas","Trego",26
"16756","Kansas","Wyandotte",45
"16757","Kentucky","Bell",44
"16758","Kentucky","Boone",40
"16759","Kentucky","Boyd",45
"16760","Kentucky","Bullitt",37
"16761","Kentucky","Campbell",44
"16762","Kentucky","Carter",45
"16763","Kentucky","Christian",49
"16764","Kentucky","Daviess",44
"16765","Kentucky","Edmonson",41
"16766","Kentucky","Fayette",43
"16767","Kentucky","Greenup",39
"16768","Kentucky","Hancock",43
"16769","Kentucky","Hardin",46
"16770","Kentucky","Henderson",45
"16771","Kentucky","Jefferson",64
"16772","Kentucky","Jessamine",43
"16773","Kentucky","Livingston",41
"16774","Kentucky","Madison",45
"16775","Kentucky","Marshall",18
"16776","Kentucky","McCracken",41
"16777","Kentucky","Morgan",39
"16778","Kentucky","Oldham",43
"16779","Kentucky","Perry",43
"16780","Kentucky","Pike",35
"16781","Kentucky","Pulaski",42
"16782","Kentucky","Simpson",44
"16783","Kentucky","Trigg",43
"16784","Kentucky","Warren",44
"16785","Kentucky","Washington",40
"16786","Louisiana","Ascension",32
"16787","Louisiana","Bossier",48
"16788","Louisiana","Caddo",41
"16789","Louisiana","Calcasieu",51
"16790","Louisiana","East Baton Rouge",54
"16791","Louisiana","Iberville",43
"16792","Louisiana","Jefferson",46
"16793","Louisiana","Lafayette",41
"16794","Louisiana","Lafourche",43
"16795","Louisiana","Livingston",45
"16796","Louisiana","Orleans",47
"16797","Louisiana","Ouachita",42
"16798","Louisiana","Pointe Coupee",36
"16799","Louisiana","Rapides",41
"16800","Louisiana","St. Bernard",40
"16801","Louisiana","St. Charles",32
"16802","Louisiana","St. James",32
"16803","Louisiana","St. John the Baptist",33
"16804","Louisiana","Tangipahoa",42
"16805","Louisiana","Terrebonne",40
"16806","Louisiana","West Baton Rouge",54
"16807","Maine","Androscoggin",18
"16808","Maine","Aroostook",34
"16809","Maine","Cumberland",37
"16810","Maine","Hancock",39
"16811","Maine","Kennebec",35
"16812","Maine","Knox",38
"16813","Maine","Oxford",19
"16814","Maine","Penobscot",37
"16815","Maine","Washington",16
"16816","Maine","York",33
"16817","Maryland","Anne Arundel",48
"16818","Maryland","Baltimore",55
"16819","Maryland","Baltimore (City)",57
"16820","Maryland","Carroll",42
"16821","Maryland","Cecil",44
"16822","Maryland","Charles",44
"16823","Maryland","Dorchester",36
"16824","Maryland","Frederick",41
"16825","Maryland","Harford",41
"16826","Maryland","Kent",44
"16827","Maryland","Montgomery",43
"16828","Maryland","Prince George's",39
"16829","Maryland","Washington",45
"16830","Massachusetts","Barnstable",42
"16831","Massachusetts","Berkshire",45
"16832","Massachusetts","Bristol",42
"16833","Massachusetts","Dukes",24
"16834","Massachusetts","Essex",38
"16835","Massachusetts","Hampden",50
"16836","Massachusetts","Hampshire",38
"16837","Massachusetts","Middlesex",19
"16838","Massachusetts","Norfolk",40
"16839","Massachusetts","Plymouth",35
"16840","Massachusetts","Suffolk",58
"16841","Massachusetts","Worcester",49
"16842","Michigan","Allegan",47
"16843","Michigan","Bay",38
"16844","Michigan","Benzie",44
"16845","Michigan","Berrien",46
"16846","Michigan","Cass",49
"16847","Michigan","Clinton",45
"16848","Michigan","Genesee",34
"16849","Michigan","Huron",41
"16850","Michigan","Ingham",45
"16851","Michigan","Kalamazoo",48
"16852","Michigan","Kent",50
"16853","Michigan","Keweenaw",13
"16854","Michigan","Lenawee",46
"16855","Michigan","Macomb",38
"16856","Michigan","Mason",43
"16857","Michigan","Missaukee",32
"16858","Michigan","Monroe",51
"16859","Michigan","Muskegon",44
"16860","Michigan","Oakland",31
"16861","Michigan","Ottawa",44
"16862","Michigan","Schoolcraft",37
"16863","Michigan","St. Clair",37
"16864","Michigan","Tuscola",33
"16865","Michigan","Washtenaw",39
"16866","Michigan","Wayne",65
"16867","Michigan","Wexford",36
"16868","Minnesota","Anoka",43
"16869","Minnesota","Carlton",16
"16870","Minnesota","Cass",24
"16871","Minnesota","Dakota",43
"16872","Minnesota","Goodhue",45
"16873","Minnesota","Hennepin",44
"16874","Minnesota","Lake",35
"16875","Minnesota","Mille Lacs",39
"16876","Minnesota","Olmsted",48
"16877","Minnesota","Ramsey",48
"16878","Minnesota","Saint Louis",40
"16879","Minnesota","Scott",40
"16880","Minnesota","Stearns",38
"16881","Minnesota","Washington",26
"16882","Minnesota","Winona",29
"16883","Minnesota","Wright",46
"16884","Mississippi","Bolivar",49
"16885","Mississippi","DeSoto",47
"16886","Mississippi","Forrest",54
"16887","Mississippi","Hancock",35
"16888","Mississippi","Harrison",49
"16889","Mississippi","Hinds",53
"16890","Mississippi","Jackson",40
"16891","Mississippi","Lauderdale",43
"16892","Mississippi","Lee",44
"16893","Mississippi","Yalobusha",37
"16894","Missouri","Boone",45
"16895","Missouri","Buchanan",26
"16896","Missouri","Cass",44
"16897","Missouri","Cedar",48
"16898","Missouri","Clay",44
"16899","Missouri","Greene",49
"16900","Missouri","Iron",37
"16901","Missouri","Jackson",54
"16902","Missouri","Jasper",32
"16903","Missouri","Jefferson",56
"16904","Missouri","Monroe",39
"16905","Missouri","Saint Charles",43
"16906","Missouri","Saint Louis",55
"16907","Missouri","Sainte Genevieve",42
"16908","Missouri","St. Louis City",61
"16909","Missouri","Stoddard",50
"16910","Missouri","Taney",34
"16911","Montana","Cascade",18
"16912","Montana","Fergus",10
"16913","Montana","Flathead",38
"16914","Montana","Gallatin",8
"16915","Montana","Lake",21
"16916","Montana","Lewis and Clark",18
"16917","Montana","Lincoln",23
"16918","Montana","Missoula",24
"16919","Montana","Powell",8
"16920","Montana","Ravalli",17
"16921","Montana","Roosevelt",14
"16922","Montana","Rosebud",20
"16923","Montana","Sanders",21
"16924","Montana","Sheridan",15
"16925","Montana","Silver Bow",20
"16926","Montana","Yellowstone",55
"16927","Nebraska","Cass",25
"16928","Nebraska","Douglas",47
"16929","Nebraska","Hall",33
"16930","Nebraska","Lancaster",32
"16931","Nebraska","Sarpy",34
"16932","Nebraska","Scotts Bluff",23
"16933","Nebraska","Thomas",17
"16934","Nebraska","Washington",33
"16935","Nevada","Carson City",37
"16936","Nevada","Clark",68
"16937","Nevada","Douglas",44
"16938","Nevada","Elko",16
"16939","Nevada","Nye",22
"16940","Nevada","Washoe",45
"16941","Nevada","White Pine",44
"16942","New Hampshire","Belknap",39
"16943","New Hampshire","Cheshire",33
"16944","New Hampshire","Coos",45
"16945","New Hampshire","Grafton",35
"16946","New Hampshire","Hillsborough",41
"16947","New Hampshire","Merrimack",46
"16948","New Hampshire","Rockingham",38
"16949","New Jersey","Atlantic",38
"16950","New Jersey","Bergen",42
"16951","New Jersey","Camden",47
"16952","New Jersey","Cumberland",36
"16953","New Jersey","Essex",45
"16954","New Jersey","Gloucester",40
"16955","New Jersey","Hudson",46
"16956","New Jersey","Hunterdon",33
"16957","New Jersey","Mercer",41
"16958","New Jersey","Middlesex",41
"16959","New Jersey","Monmouth",31
"16960","New Jersey","Morris",40
"16961","New Jersey","Ocean",44
"16962","New Jersey","Passaic",42
"16963","New Jersey","Union",57
"16964","New Jersey","Warren",44
"16965","New Mexico","Bernalillo",63
"16966","New Mexico","Catron",10
"16967","New Mexico","Chaves",32
"16968","New Mexico","Dona Ana",64
"16969","New Mexico","Eddy",36
"16970","New Mexico","Lea",26
"16971","New Mexico","Lincoln",15
"16972","New Mexico","Los Alamos",13
"16973","New Mexico","Luna",16
"16974","New Mexico","Rio Arriba",11
"16975","New Mexico","San Juan",49
"16976","New Mexico","Sandoval",49
"16977","New Mexico","Santa Fe",13
"16978","New Mexico","Socorro",15
"16979","New Mexico","Taos",17
"16980","New Mexico","Valencia",47
"16981","New York","Albany",35
"16982","New York","Bronx",55
"16983","New York","Chautauqua",49
"16984","New York","Dutchess",35
"16985","New York","Erie",52
"16986","New York","Essex",43
"16987","New York","Hamilton",37
"16988","New York","Jefferson",41
"16989","New York","Kings",19
"16990","New York","Monroe",38
"16991","New York","Nassau",36
"16992","New York","New York",50
"16993","New York","Niagara",35
"16994","New York","Oneida",38
"16995","New York","Onondaga",32
"16996","New York","Orange",43
"16997","New York","Oswego",44
"16998","New York","Putnam",31
"16999","New York","Queens",52
"17000","New York","Richmond",42
"17001","New York","Saratoga",41
"17002","New York","St. Lawrence",24
"17003","New York","Steuben",33
"17004","New York","Suffolk",40
"17005","New York","Tompkins",36
"17006","New York","Wayne",37
"17007","New York","Westchester",34
"17008","North Carolina","Alexander",32
"17009","North Carolina","Avery",44
"17010","North Carolina","Beaufort",4
"17011","North Carolina","Buncombe",46
"17012","North Carolina","Caldwell",46
"17013","North Carolina","Carteret",38
"17014","North Carolina","Caswell",47
"17015","North Carolina","Catawba",58
"17016","North Carolina","Cumberland",40
"17017","North Carolina","Davidson",55
"17018","North Carolina","Durham",51
"17019","North Carolina","Edgecombe",46
"17020","North Carolina","Forsyth",55
"17021","North Carolina","Graham",50
"17022","North Carolina","Granville",48
"17023","North Carolina","Guilford",52
"17024","North Carolina","Haywood",57
"17025","North Carolina","Hyde",26
"17026","North Carolina","Jackson",52
"17027","North Carolina","Johnston",44
"17028","North Carolina","Lenoir",43
"17029","North Carolina","Lincoln",48
"17030","North Carolina","Macon",34
"17031","North Carolina","Martin",42
"17032","North Carolina","Mecklenburg",58
"17033","North Carolina","Mitchell",52
"17034","North Carolina","Montgomery",38
"17035","North Carolina","New Hanover",44
"17036","North Carolina","Northampton",44
"17037","North Carolina","Person",47
"17038","North Carolina","Pitt",43
"17039","North Carolina","Rockingham",45
"17040","North Carolina","Rowan",51
"17041","North Carolina","Swain",44
"17042","North Carolina","Union",45
"17043","North Carolina","Wake",53
"17044","North Carolina","Yancey",51
