"","Year","State","avg_AQI"
"2197",2021,"Country Of Mexico",80
"2198",2021,"Florida",34.5
"2199",2021,"Georgia",32.8636363636364
"2200",2021,"Hawaii",8
"2201",2021,"Idaho",29
"2202",2021,"Illinois",33.037037037037
"2203",2021,"Indiana",34.7941176470588
"2204",2021,"Iowa",39.25
"2205",2021,"Kentucky",31
"2206",2021,"Louisiana",32.2
"2207",2021,"Maine",37.7
"2208",2021,"Maryland",31.5
"2209",2021,"Massachusetts",32.7692307692308
"2210",2021,"Michigan",26.0769230769231
"2211",2021,"Minnesota",31
"2212",2021,"Mississippi",37
"2213",2021,"Missouri",29.4666666666667
"2214",2021,"Montana",32.6666666666667
"2215",2021,"Nebraska",26.125
"2216",2021,"Nevada",44
"2217",2021,"New Hampshire",35
"2218",2021,"New Jersey",32
"2219",2021,"New Mexico",34.5
"2220",2021,"New York",35.5
"2221",2021,"North Carolina",30.9722222222222
"2222",2021,"North Dakota",30.2222222222222
"2223",2021,"Ohio",27.7272727272727
"2224",2021,"Oklahoma",39
"2225",2021,"Oregon",25
"2226",2021,"Pennsylvania",33.4722222222222
"2227",2021,"Rhode Island",30.6666666666667
"2228",2021,"South Carolina",34.4285714285714
"2229",2021,"Tennessee",34.1666666666667
"2230",2021,"Texas",28.6206896551724
"2231",2021,"Utah",39.7142857142857
"2232",2021,"Virginia",13.6666666666667
"2233",2021,"Washington",32.3333333333333
"2234",2021,"West Virginia",26.1538461538462
"2235",2021,"Wisconsin",39.2
"2236",2021,"Wyoming",33.6
